id,area,feature,user_story,expected_behavior,paths,test_method,status,last_result,issues,fixed_in,retest_status,screenshot,source_basis
MOB-450,Systems / Sprint,"CTA/link: Compare Map, Sprint, and Ops","As a mobile visitor on /systems/repeat-revenue, I can tap “Compare Map, Sprint, and Ops” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> /pricing,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/pricing,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
MOB-451,Systems / Sprint,CTA/link: Privacy Policy,"As a mobile visitor on /systems/repeat-revenue, I can tap “Privacy Policy” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> /privacy-policy,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/privacy-policy,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
MOB-452,Systems / Sprint,CTA/link: Terms,"As a mobile visitor on /systems/repeat-revenue, I can tap “Terms” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> /terms-and-conditions,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/terms-and-conditions,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
MOB-453,Systems / Sprint,CTA/link: AI Office Map,"As a mobile visitor on /systems/repeat-revenue, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/systems/repeat-revenue -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered mobile DOM anchors
MOB-454,Systems / Sprint,Form/interactive flow: /systems/repeat-revenue,"As a mobile visitor, I can see and use the form or interactive flow on /systems/repeat-revenue without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/systems/repeat-revenue,"Side-effect-safe render inspection. Found 1 form(s), 43 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[{""inputs"":[{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Jane Smith""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""Company name""},{""name"":"""",""type"":""email"",""required"":true,""placeholder"":""jane@company.com""},{""name"":"""",""type"":""tel"",""required"":false,""placeholder"":""+1 (555) 123-4567""},{""name"":"""",""type"":""text"",""required"":true,""placeholder"":""HVAC, plumbing, marine, electrical, landscaping, etc.""},{""name"":"""",""type"":""textarea"",""required"":true,""placeholder"":""Example: make finished jobs billing-ready faster, clean up estimate follow-up, summarize job notes, or route admin tasks to the right person.""},{""name"":"""",""type"":""checkbox"",""required"":true,""placeholder"":""""}],""submits"":[""Start the Sprint conversation""]}]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/445-systems__repeat-revenue.png,Rendered forms/buttons + source fetch calls searched separately
MOB-455,Site page,Mobile page load: /terms,"As a mobile visitor, I can open /terms and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/terms,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Terms | Stanley Systems h1=Stanley Systems terms,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-456,Site page,CTA/link: tel:+16179586372,"As a mobile visitor on /terms, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-457,Site page,CTA/link: Start Free,"As a mobile visitor on /terms, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-458,Site page,CTA/link: Map,"As a mobile visitor on /terms, I can tap “Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-459,Site page,CTA/link: Stanley Systems,"As a mobile visitor on /terms, I can tap “Stanley Systems” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> /,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-460,Site page,CTA/link: AI Office Map,"As a mobile visitor on /terms, I can tap “AI Office Map” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> /ai-office-map,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-map,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-461,Site page,CTA/link: Free AI Office Blueprint,"As a mobile visitor on /terms, I can tap “Free AI Office Blueprint” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-462,Site page,CTA/link: AI Office Installation Sprint,"As a mobile visitor on /terms, I can tap “AI Office Installation Sprint” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> /systems-installation-sprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/systems-installation-sprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-463,Site page,CTA/link: AI Office Ops,"As a mobile visitor on /terms, I can tap “AI Office Ops” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms -> /pricing,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/pricing,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered mobile DOM anchors
MOB-464,Site page,Form/interactive flow: /terms,"As a mobile visitor, I can see and use the form or interactive flow on /terms without layout blocking.",Fields/buttons are visible and large enough for mobile; validation should prevent incomplete submissions; production side-effect submissions require explicit approval before live POST testing.,/terms,"Side-effect-safe render inspection. Found 0 form(s), 38 interactive anchors/buttons. No live POST submission performed.",pass,"{""forms"":[]}",,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/455-terms.png,Rendered forms/buttons + source fetch calls searched separately
MOB-465,Site page,Mobile page load: /terms-and-conditions,"As a mobile visitor, I can open /terms-and-conditions and see usable content without broken rendering.","HTTP 2xx/3xx, no visible app error, no horizontal overflow, meaningful mobile content renders.",/terms-and-conditions,"Playwright mobile 393x759 route render, console/page-error capture, horizontal-overflow check, first-fold screenshot.",pass,200 title=Terms of Service | Stanley Systems h1=(none),,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/465-terms-and-conditions.png,app/**/page.tsx + app/sitemap.ts + rendered DOM
MOB-466,Site page,CTA/link: tel:+16179586372,"As a mobile visitor on /terms-and-conditions, I can tap “tel:+16179586372” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms-and-conditions -> tel:+16179586372,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,device handoff link present,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/465-terms-and-conditions.png,Rendered mobile DOM anchors
MOB-467,Site page,CTA/link: Start Free,"As a mobile visitor on /terms-and-conditions, I can tap “Start Free” and go to the intended destination.",Visible tap target has a valid destination; internal HTTP target resolves successfully; tel/mail links remain device handoffs.,/terms-and-conditions -> /ai-office-blueprint,Rendered mobile DOM anchor discovery + safe HTTP target check; no production form submits.,pass,200 https://stanley-systems.com/ai-office-blueprint,,,pass,/home/jaden/.openclaw/workspace/Stanley-Systems-Landing-Page/qa/browser-screenshots/465-terms-and-conditions.png,Rendered mobile DOM anchors
